,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Diff_coeff_filtering
2243,21,30625.0,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,0.588654557370844
2244,21,30625.0,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,0.4933334198797665
2245,21,30625.0,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,0.37958838570907744
2246,21,30625.0,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,0.24266392712522444
2247,21,30625.0,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,0.07701143308260575
2248,21,30625.0,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,0.320194514996396
2249,21,30625.0,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,0.07822138306932304
2250,21,30625.0,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2251,21,30625.0,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2252,21,30625.0,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2253,21,30625.0,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2254,21,30625.0,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2255,21,30625.0,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,0.6712597741805233
2256,21,33611.11,130.04,1,5625.0,130.04,21.0,1.32,0.9,0.1,0.0062593884259128825
2257,21,33611.11,130.04,5,6944.44,130.04,4.2,0.62,0.43,0.57,0.47391587484914516
2258,21,33611.11,130.04,5,8402.78,130.04,4.2,0.62,0.43,0.57,0.38613130080832575
2259,21,33611.11,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,0.6342897677708926
2260,21,33611.11,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,0.5516203939732877
2261,21,33611.11,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,0.45433330923866627
2262,21,33611.11,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,0.33878748436587053
2263,21,33611.11,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,0.2005802604806171
2264,21,33611.11,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,0.45954420564213566
2265,21,33611.11,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,0.2820202773343004
2266,21,33611.11,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2267,21,33611.11,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2268,21,33611.11,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2269,21,33611.11,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2270,21,33611.11,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2271,21,33611.11,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,0.4089523100786612
2272,21,36736.11,130.04,1,5625.0,130.04,21.0,1.32,0.9,0.1,0.044840662929614875
2273,21,36736.11,130.04,5,6944.44,130.04,4.2,0.62,0.43,0.57,0.5094615078042752
2274,21,36736.11,130.04,5,8402.78,130.04,4.2,0.62,0.43,0.57,0.4292101572388168
2275,21,36736.11,130.04,9,10000.0,130.04,2.33,0.37,0.25,0.75,0.6726175152830568
2276,21,36736.11,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,0.5999403494523218
2277,21,36736.11,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,0.515476368958539
2278,21,36736.11,130.04,9,15625.0,130.04,2.33,0.37,0.25,0.75,0.4164231687225137
2279,21,36736.11,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,0.29934442307766307
2280,21,36736.11,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,0.5607723566815949
2281,21,36736.11,130.04,13,22500.0,130.04,1.62,0.21,0.14,0.86,0.42541110146650035
2282,21,36736.11,130.04,21,25069.44,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2283,21,36736.11,130.04,21,27777.78,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2284,21,36736.11,130.04,21,30625.0,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2285,21,36736.11,130.04,21,33611.11,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2286,21,36736.11,130.04,21,36736.11,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2287,21,36736.11,130.04,25,40000.0,130.04,0.84,-0.08,0.05,0.95,0.13983011591398098
2288,25,40000.0,130.04,1,5625.0,130.04,25.0,1.4,0.96,0.04,0.0358427397224595
2289,25,40000.0,130.04,5,6944.44,130.04,5.0,0.7,0.48,0.52,0.4673271588807127
2290,25,40000.0,130.04,5,8402.78,130.04,5.0,0.7,0.48,0.52,0.3886572926686556
2291,25,40000.0,130.04,9,10000.0,130.04,2.78,0.44,0.3,0.7,0.6042924608623038
2292,25,40000.0,130.04,9,11736.11,130.04,2.78,0.44,0.3,0.7,0.5305573056132281
2293,25,40000.0,130.04,9,13611.11,130.04,2.78,0.44,0.3,0.7,0.44690840740142684
2294,25,40000.0,130.04,9,15625.0,130.04,2.78,0.44,0.3,0.7,0.351490787624664
2295,25,40000.0,130.04,9,17777.78,130.04,2.78,0.44,0.3,0.7,0.2422055433640899
2296,25,40000.0,130.04,13,20069.44,130.04,1.92,0.28,0.19,0.81,0.4466079434124068
2297,25,40000.0,130.04,13,22500.0,130.04,1.92,0.28,0.19,0.81,0.31904876335132476
2298,25,40000.0,130.04,21,25069.44,130.04,1.19,0.08,0.05,0.95,0.9088832692195061
2299,25,40000.0,130.04,21,27777.78,130.04,1.19,0.08,0.05,0.95,0.817247032861317
2300,25,40000.0,130.04,21,30625.0,130.04,1.19,0.08,0.05,0.95,0.6712597741805233
2301,25,40000.0,130.04,21,33611.11,130.04,1.19,0.08,0.05,0.95,0.40895231007866084
2302,25,40000.0,130.04,21,36736.11,130.04,1.19,0.08,0.05,0.95,0.13983011591398098
2303,25,40000.0,130.04,25,40000.0,130.04,1.0,0.0,0.0,1.0,-0.02776467979825929
2304,1,5625.0,150.82,1,5625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2305,1,5625.0,150.82,5,6944.44,150.82,0.2,-0.7,0.48,0.52,0.8977298025500328
2306,1,5625.0,150.82,5,8402.78,150.82,0.2,-0.7,0.48,0.52,0.6060055871926906
2307,1,5625.0,150.82,5,10000.0,150.82,0.2,-0.7,0.48,0.52,0.37383213309539515
2308,1,5625.0,150.82,9,11736.11,150.82,0.11,-0.95,0.65,0.35,0.4198019147053607
2309,1,5625.0,150.82,9,13611.11,150.82,0.11,-0.95,0.65,0.35,0.2882146139885608
2310,1,5625.0,150.82,9,15625.0,150.82,0.11,-0.95,0.65,0.35,0.17782670845840448
2311,1,5625.0,150.82,9,17777.78,150.82,0.11,-0.95,0.65,0.35,0.08453466941271584
2312,1,5625.0,150.82,9,20069.44,150.82,0.11,-0.95,0.65,0.35,0.0050131104483161
2313,1,5625.0,150.82,9,22500.0,150.82,0.11,-0.95,0.65,0.35,0.06337307834403177
2314,1,5625.0,150.82,13,25069.44,150.82,0.08,-1.11,0.76,0.24,9.935753294237948e-05
2315,1,5625.0,150.82,13,27777.78,150.82,0.08,-1.11,0.76,0.24,0.052869035359198034
2316,1,5625.0,150.82,21,30625.0,150.82,0.05,-1.32,0.9,0.1,0.03624187977547154
2317,1,5625.0,150.82,21,33611.11,150.82,0.05,-1.32,0.9,0.1,0.0062593884259128825
2318,1,5625.0,150.82,21,36736.11,150.82,0.05,-1.32,0.9,0.1,0.044840662929614875
2319,1,5625.0,150.82,21,40000.0,150.82,0.05,-1.32,0.9,0.1,0.08001388718816543
2320,5,6944.44,150.82,1,5625.0,150.82,5.0,0.7,0.48,0.52,0.8977298025500327
2321,5,6944.44,150.82,5,6944.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2322,5,6944.44,150.82,5,8402.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2323,5,6944.44,150.82,5,10000.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2324,5,6944.44,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,0.3296434158753513
2325,5,6944.44,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,0.5006286257997414
2326,5,6944.44,150.82,9,15625.0,150.82,0.56,-0.26,0.17,0.83,0.6138132533338306
2327,5,6944.44,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,0.6936878279105536
2328,5,6944.44,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,0.7529040382014576
2329,5,6944.44,150.82,9,22500.0,150.82,0.56,-0.26,0.17,0.83,0.7985169421950811
2330,5,6944.44,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,0.598533341484598
2331,5,6944.44,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,0.6419988320203847
2332,5,6944.44,150.82,21,30625.0,150.82,0.24,-0.62,0.43,0.57,0.4332063932271666
2333,5,6944.44,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,0.47391587484914516
2334,5,6944.44,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,0.5094615078042752
2335,5,6944.44,150.82,21,40000.0,150.82,0.24,-0.62,0.43,0.57,0.5407666829872393
2336,5,8402.78,150.82,1,5625.0,150.82,5.0,0.7,0.48,0.52,0.6060055871926906
2337,5,8402.78,150.82,5,6944.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2338,5,8402.78,150.82,5,8402.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2339,5,8402.78,150.82,5,10000.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2340,5,8402.78,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,0.019549456245770636
2341,5,8402.78,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,0.26730270850136695
2342,5,8402.78,150.82,9,15625.0,150.82,0.56,-0.26,0.17,0.83,0.44702536319302216
2343,5,8402.78,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,0.5675825011408308
2344,5,8402.78,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,0.6533090176784973
2345,5,8402.78,150.82,9,22500.0,150.82,0.56,-0.26,0.17,0.83,0.7171566451633271
2346,5,8402.78,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,0.500123594861979
2347,5,8402.78,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,0.556285328710803
2348,5,8402.78,150.82,21,30625.0,150.82,0.24,-0.62,0.43,0.57,0.33648855892226304
2349,5,8402.78,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,0.38613130080832575
2350,5,8402.78,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,0.4292101572388168
2351,5,8402.78,150.82,21,40000.0,150.82,0.24,-0.62,0.43,0.57,0.4669288528438272
2352,5,10000.0,150.82,1,5625.0,150.82,5.0,0.7,0.48,0.52,0.37383213309539515
2353,5,10000.0,150.82,5,6944.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2354,5,10000.0,150.82,5,8402.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2355,5,10000.0,150.82,5,10000.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2356,5,10000.0,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,0.5537250189438258
2357,5,10000.0,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,0.0833377069977727
2358,5,10000.0,150.82,9,15625.0,150.82,0.56,-0.26,0.17,0.83,0.20829338374691742
2359,5,10000.0,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,0.3954090320069574
2360,5,10000.0,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,0.5226269574700819
2361,5,10000.0,150.82,9,22500.0,150.82,0.56,-0.26,0.17,0.83,0.6138128034158777
2362,5,10000.0,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,0.3831026872035374
2363,5,10000.0,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,0.4557942304468965
2364,5,10000.0,150.82,21,30625.0,150.82,0.24,-0.62,0.43,0.57,0.22882520071482487
2365,5,10000.0,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,0.28898783701197206
2366,5,10000.0,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,0.34091169992213527
2367,5,10000.0,150.82,21,40000.0,150.82,0.24,-0.62,0.43,0.57,0.38613145179071967
2368,9,11736.11,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,0.4198019147053607
2369,9,11736.11,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,0.32964341587535145
2370,9,11736.11,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,0.01954945624577046
2371,9,11736.11,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,0.5537250189438253
2372,9,11736.11,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2373,9,11736.11,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2374,9,11736.11,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2375,9,11736.11,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2376,9,11736.11,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2377,9,11736.11,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2378,9,11736.11,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,0.811790311868469
2379,9,11736.11,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,0.8617309605309798
2380,9,11736.11,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,0.4933334198797665
2381,9,11736.11,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,0.5516203939732877
2382,9,11736.11,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,0.5999403494523218
2383,9,11736.11,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,0.6406152427195222
2384,9,13611.11,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,0.2882146139885608
2385,9,13611.11,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,0.5006286257997414
2386,9,13611.11,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,0.26730270850136695
2387,9,13611.11,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,0.0833377069977727
2388,9,13611.11,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2389,9,13611.11,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2390,9,13611.11,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2391,9,13611.11,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2392,9,13611.11,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2393,9,13611.11,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2394,9,13611.11,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,0.7127722963177122
2395,9,13611.11,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,0.7853165581652256
2396,9,13611.11,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,0.37958838570907744
2397,9,13611.11,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,0.45433330923866627
2398,9,13611.11,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,0.515476368958539
2399,9,13611.11,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,0.5663265795001359
2400,9,15625.0,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,0.17782670845840448
2401,9,15625.0,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,0.6138132533338306
2402,9,15625.0,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,0.44702536319302216
2403,9,15625.0,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,0.20829338374691742
2404,9,15625.0,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2405,9,15625.0,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2406,9,15625.0,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2407,9,15625.0,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2408,9,15625.0,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2409,9,15625.0,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2410,9,15625.0,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,0.5726190778592967
2411,9,15625.0,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,0.6824126322137035
2412,9,15625.0,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,0.24266392712522444
2413,9,15625.0,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,0.33878748436587053
2414,9,15625.0,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,0.4164231687225137
2415,9,15625.0,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,0.4802113305540353
2416,9,17777.78,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,0.08453466941271584
2417,9,17777.78,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,0.693687827910554
2418,9,17777.78,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,0.5675825011408308
2419,9,17777.78,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,0.3954090320069574
2420,9,17777.78,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2421,9,17777.78,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2422,9,17777.78,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2423,9,17777.78,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2424,9,17777.78,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2425,9,17777.78,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2426,9,17777.78,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,0.3627571281372254
2427,9,17777.78,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,0.5374826985443639
2428,9,17777.78,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,0.07701143308260575
2429,9,17777.78,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,0.2005802604806173
2430,9,17777.78,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,0.29934442307766307
2431,9,17777.78,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,0.37958820567855417
2432,9,20069.44,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,0.0050131104483161
2433,9,20069.44,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,0.7529040382014576
2434,9,20069.44,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,0.6533090176784973
2435,9,20069.44,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,0.5226269574700819
2436,9,20069.44,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2437,9,20069.44,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2438,9,20069.44,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2439,9,20069.44,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2440,9,20069.44,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2441,9,20069.44,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2442,9,20069.44,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,0.029974049905033502
2443,9,20069.44,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,0.3224138471752261
2444,9,20069.44,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,0.1230028440244329
2445,9,20069.44,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,0.034757397432660875
2446,9,20069.44,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,0.16019036108426435
2447,9,20069.44,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,0.2612315886832465
2448,9,22500.0,150.82,1,5625.0,150.82,9.0,0.95,0.65,0.35,0.06337307834403177
2449,9,22500.0,150.82,5,6944.44,150.82,1.8,0.26,0.17,0.83,0.7985169421950811
2450,9,22500.0,150.82,5,8402.78,150.82,1.8,0.26,0.17,0.83,0.7171566451633271
2451,9,22500.0,150.82,5,10000.0,150.82,1.8,0.26,0.17,0.83,0.6138128034158777
2452,9,22500.0,150.82,9,11736.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2453,9,22500.0,150.82,9,13611.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2454,9,22500.0,150.82,9,15625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2455,9,22500.0,150.82,9,17777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2456,9,22500.0,150.82,9,20069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2457,9,22500.0,150.82,9,22500.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2458,9,22500.0,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,0.5057745264813323
2459,9,22500.0,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,0.013107240664690012
2460,9,22500.0,150.82,21,30625.0,150.82,0.43,-0.37,0.25,0.75,0.3612569063216183
2461,9,22500.0,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,0.16342221284513417
2462,9,22500.0,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,0.0054305945780138256
2463,9,22500.0,150.82,21,40000.0,150.82,0.43,-0.37,0.25,0.75,0.12143677546830467
2464,13,25069.44,150.82,1,5625.0,150.82,13.0,1.11,0.76,0.24,9.935753294237948e-05
2465,13,25069.44,150.82,5,6944.44,150.82,2.6,0.41,0.28,0.72,0.598533341484598
2466,13,25069.44,150.82,5,8402.78,150.82,2.6,0.41,0.28,0.72,0.500123594861979
2467,13,25069.44,150.82,5,10000.0,150.82,2.6,0.41,0.28,0.72,0.38310268720353774
2468,13,25069.44,150.82,9,11736.11,150.82,1.44,0.16,0.11,0.89,0.811790311868469
2469,13,25069.44,150.82,9,13611.11,150.82,1.44,0.16,0.11,0.89,0.7127722963177119
2470,13,25069.44,150.82,9,15625.0,150.82,1.44,0.16,0.11,0.89,0.5726190778592967
2471,13,25069.44,150.82,9,17777.78,150.82,1.44,0.16,0.11,0.89,0.36275712813722505
2472,13,25069.44,150.82,9,20069.44,150.82,1.44,0.16,0.11,0.89,0.029974049905033332
2473,13,25069.44,150.82,9,22500.0,150.82,1.44,0.16,0.11,0.89,0.5057745264813323
2474,13,25069.44,150.82,13,25069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2475,13,25069.44,150.82,13,27777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2476,13,25069.44,150.82,21,30625.0,150.82,0.62,-0.21,0.14,0.86,0.2604237796981774
2477,13,25069.44,150.82,21,33611.11,150.82,0.62,-0.21,0.14,0.86,0.03840491142847923
2478,13,25069.44,150.82,21,36736.11,150.82,0.62,-0.21,0.14,0.86,0.24509302649914155
2479,13,25069.44,150.82,21,40000.0,150.82,0.62,-0.21,0.14,0.86,0.3921095277665784
2480,13,27777.78,150.82,1,5625.0,150.82,13.0,1.11,0.76,0.24,0.052869035359198034
2481,13,27777.78,150.82,5,6944.44,150.82,2.6,0.41,0.28,0.72,0.6419988320203847
2482,13,27777.78,150.82,5,8402.78,150.82,2.6,0.41,0.28,0.72,0.556285328710803
2483,13,27777.78,150.82,5,10000.0,150.82,2.6,0.41,0.28,0.72,0.4557942304468965
2484,13,27777.78,150.82,9,11736.11,150.82,1.44,0.16,0.11,0.89,0.8617309605309798
2485,13,27777.78,150.82,9,13611.11,150.82,1.44,0.16,0.11,0.89,0.7853165581652256
2486,13,27777.78,150.82,9,15625.0,150.82,1.44,0.16,0.11,0.89,0.6824126322137035
2487,13,27777.78,150.82,9,17777.78,150.82,1.44,0.16,0.11,0.89,0.5374826985443639
2488,13,27777.78,150.82,9,20069.44,150.82,1.44,0.16,0.11,0.89,0.3224138471752259
2489,13,27777.78,150.82,9,22500.0,150.82,1.44,0.16,0.11,0.89,0.013107240664689835
2490,13,27777.78,150.82,13,25069.44,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2491,13,27777.78,150.82,13,27777.78,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2492,13,27777.78,150.82,21,30625.0,150.82,0.62,-0.21,0.14,0.86,0.7148591962840385
2493,13,27777.78,150.82,21,33611.11,150.82,0.62,-0.21,0.14,0.86,0.29692889596499955
2494,13,27777.78,150.82,21,36736.11,150.82,0.62,-0.21,0.14,0.86,0.0004062611946134946
2495,13,27777.78,150.82,21,40000.0,150.82,0.62,-0.21,0.14,0.86,0.20938735895243324
2496,21,30625.0,150.82,1,5625.0,150.82,21.0,1.32,0.9,0.1,0.0362418797754719
2497,21,30625.0,150.82,5,6944.44,150.82,4.2,0.62,0.43,0.57,0.4332063932271666
2498,21,30625.0,150.82,5,8402.78,150.82,4.2,0.62,0.43,0.57,0.33648855892226304
2499,21,30625.0,150.82,5,10000.0,150.82,4.2,0.62,0.43,0.57,0.2288252007148251
2500,21,30625.0,150.82,9,11736.11,150.82,2.33,0.37,0.25,0.75,0.4933334198797665
2501,21,30625.0,150.82,9,13611.11,150.82,2.33,0.37,0.25,0.75,0.37958838570907744
2502,21,30625.0,150.82,9,15625.0,150.82,2.33,0.37,0.25,0.75,0.24266392712522444
2503,21,30625.0,150.82,9,17777.78,150.82,2.33,0.37,0.25,0.75,0.07701143308260575
2504,21,30625.0,150.82,9,20069.44,150.82,2.33,0.37,0.25,0.75,0.1230028440244329
2505,21,30625.0,150.82,9,22500.0,150.82,2.33,0.37,0.25,0.75,0.3612569063216186
2506,21,30625.0,150.82,13,25069.44,150.82,1.62,0.21,0.14,0.86,0.2604237796981774
2507,21,30625.0,150.82,13,27777.78,150.82,1.62,0.21,0.14,0.86,0.7148591962840388
2508,21,30625.0,150.82,21,30625.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2509,21,30625.0,150.82,21,33611.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2510,21,30625.0,150.82,21,36736.11,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2511,21,30625.0,150.82,21,40000.0,150.82,1.0,0.0,0.0,1.0,-0.02776467979825929
2512,21,33611.11,150.82,1,5625.0,150.82,21.0,1.32,0.9,0.1,0.0062593884259128825
2513,21,33611.11,150.82,5,6944.44,150.82,4.2,0.62,0.43,0.57,0.47391587484914516
2514,21,33611.11,150.82,5,8402.78,150.82,4.2,0.62,0.43,0.57,0.38613130080832575
2515,21,33611.11,150.82,5,10000.0,150.82,4.2,0.62,0.43,0.57,0.28898783701197206
2516,21,33611.11,150.82,9,11736.11,150.82,2.33,0.37,0.25,0.75,0.5516203939732877
