NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,,
13,20069.44,130.04,13,20069.44,130.04,1.00,0.00,0.00,1.00,,
13,20069.44,130.04,13,22500,130.04,1.00,0.00,0.00,1.00,,
13,20069.44,130.04,21,25069.44,130.04,0.62,-0.21,0.14,0.86,,
13,20069.44,130.04,21,27777.78,130.04,0.62,-0.21,0.14,0.86,,
13,20069.44,130.04,21,30625,130.04,0.62,-0.21,0.14,0.86,,
13,20069.44,130.04,21,33611.11,130.04,0.62,-0.21,0.14,0.86,,
13,20069.44,130.04,21,36736.11,130.04,0.62,-0.21,0.14,0.86,,
13,20069.44,130.04,25,40000,130.04,0.52,-0.28,0.19,0.81,,
13,22500,130.04,1,5625,130.04,13.00,1.11,0.76,0.24,,
13,22500,130.04,5,6944.44,130.04,2.60,0.41,0.28,0.72,,
13,22500,130.04,5,8402.78,130.04,2.60,0.41,0.28,0.72,,
13,22500,130.04,9,10000,130.04,1.44,0.16,0.11,0.89,,
13,22500,130.04,9,11736.11,130.04,1.44,0.16,0.11,0.89,,
13,22500,130.04,9,13611.11,130.04,1.44,0.16,0.11,0.89,,
13,22500,130.04,9,15625,130.04,1.44,0.16,0.11,0.89,,
13,22500,130.04,9,17777.78,130.04,1.44,0.16,0.11,0.89,,
13,22500,130.04,13,20069.44,130.04,1.00,0.00,0.00,1.00,,
13,22500,130.04,13,22500,130.04,1.00,0.00,0.00,1.00,,
13,22500,130.04,21,25069.44,130.04,0.62,-0.21,0.14,0.86,,
13,22500,130.04,21,27777.78,130.04,0.62,-0.21,0.14,0.86,,
13,22500,130.04,21,30625,130.04,0.62,-0.21,0.14,0.86,,
13,22500,130.04,21,33611.11,130.04,0.62,-0.21,0.14,0.86,,
13,22500,130.04,21,36736.11,130.04,0.62,-0.21,0.14,0.86,,
13,22500,130.04,25,40000,130.04,0.52,-0.28,0.19,0.81,,
21,25069.44,130.04,1,5625,130.04,21.00,1.32,0.90,0.10,,
21,25069.44,130.04,5,6944.44,130.04,4.20,0.62,0.43,0.57,,
21,25069.44,130.04,5,8402.78,130.04,4.20,0.62,0.43,0.57,,
21,25069.44,130.04,9,10000,130.04,2.33,0.37,0.25,0.75,,
21,25069.44,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,
21,25069.44,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,
21,25069.44,130.04,9,15625,130.04,2.33,0.37,0.25,0.75,,
21,25069.44,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,
21,25069.44,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,
21,25069.44,130.04,13,22500,130.04,1.62,0.21,0.14,0.86,,
21,25069.44,130.04,21,25069.44,130.04,1.00,0.00,0.00,1.00,,
21,25069.44,130.04,21,27777.78,130.04,1.00,0.00,0.00,1.00,,
21,25069.44,130.04,21,30625,130.04,1.00,0.00,0.00,1.00,,
21,25069.44,130.04,21,33611.11,130.04,1.00,0.00,0.00,1.00,,
21,25069.44,130.04,21,36736.11,130.04,1.00,0.00,0.00,1.00,,
21,25069.44,130.04,25,40000,130.04,0.84,-0.08,0.05,0.95,,
21,27777.78,130.04,1,5625,130.04,21.00,1.32,0.90,0.10,,
21,27777.78,130.04,5,6944.44,130.04,4.20,0.62,0.43,0.57,,
21,27777.78,130.04,5,8402.78,130.04,4.20,0.62,0.43,0.57,,
21,27777.78,130.04,9,10000,130.04,2.33,0.37,0.25,0.75,,
21,27777.78,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,
21,27777.78,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,
21,27777.78,130.04,9,15625,130.04,2.33,0.37,0.25,0.75,,
21,27777.78,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,
21,27777.78,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,
21,27777.78,130.04,13,22500,130.04,1.62,0.21,0.14,0.86,,
21,27777.78,130.04,21,25069.44,130.04,1.00,0.00,0.00,1.00,,
21,27777.78,130.04,21,27777.78,130.04,1.00,0.00,0.00,1.00,,
21,27777.78,130.04,21,30625,130.04,1.00,0.00,0.00,1.00,,
21,27777.78,130.04,21,33611.11,130.04,1.00,0.00,0.00,1.00,,
21,27777.78,130.04,21,36736.11,130.04,1.00,0.00,0.00,1.00,,
21,27777.78,130.04,25,40000,130.04,0.84,-0.08,0.05,0.95,,
21,30625,130.04,1,5625,130.04,21.00,1.32,0.90,0.10,,
21,30625,130.04,5,6944.44,130.04,4.20,0.62,0.43,0.57,,
21,30625,130.04,5,8402.78,130.04,4.20,0.62,0.43,0.57,,
21,30625,130.04,9,10000,130.04,2.33,0.37,0.25,0.75,,
21,30625,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,
21,30625,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,
21,30625,130.04,9,15625,130.04,2.33,0.37,0.25,0.75,,
21,30625,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,
21,30625,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,
21,30625,130.04,13,22500,130.04,1.62,0.21,0.14,0.86,,
21,30625,130.04,21,25069.44,130.04,1.00,0.00,0.00,1.00,,
21,30625,130.04,21,27777.78,130.04,1.00,0.00,0.00,1.00,,
21,30625,130.04,21,30625,130.04,1.00,0.00,0.00,1.00,,
21,30625,130.04,21,33611.11,130.04,1.00,0.00,0.00,1.00,,
21,30625,130.04,21,36736.11,130.04,1.00,0.00,0.00,1.00,,
21,30625,130.04,25,40000,130.04,0.84,-0.08,0.05,0.95,,
21,33611.11,130.04,1,5625,130.04,21.00,1.32,0.90,0.10,,
21,33611.11,130.04,5,6944.44,130.04,4.20,0.62,0.43,0.57,,
21,33611.11,130.04,5,8402.78,130.04,4.20,0.62,0.43,0.57,,
21,33611.11,130.04,9,10000,130.04,2.33,0.37,0.25,0.75,,
21,33611.11,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,
21,33611.11,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,
21,33611.11,130.04,9,15625,130.04,2.33,0.37,0.25,0.75,,
21,33611.11,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,
21,33611.11,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,
21,33611.11,130.04,13,22500,130.04,1.62,0.21,0.14,0.86,,
21,33611.11,130.04,21,25069.44,130.04,1.00,0.00,0.00,1.00,,
21,33611.11,130.04,21,27777.78,130.04,1.00,0.00,0.00,1.00,,
21,33611.11,130.04,21,30625,130.04,1.00,0.00,0.00,1.00,,
21,33611.11,130.04,21,33611.11,130.04,1.00,0.00,0.00,1.00,,
21,33611.11,130.04,21,36736.11,130.04,1.00,0.00,0.00,1.00,,
21,33611.11,130.04,25,40000,130.04,0.84,-0.08,0.05,0.95,,
21,36736.11,130.04,1,5625,130.04,21.00,1.32,0.90,0.10,,
21,36736.11,130.04,5,6944.44,130.04,4.20,0.62,0.43,0.57,,
21,36736.11,130.04,5,8402.78,130.04,4.20,0.62,0.43,0.57,,
21,36736.11,130.04,9,10000,130.04,2.33,0.37,0.25,0.75,,
21,36736.11,130.04,9,11736.11,130.04,2.33,0.37,0.25,0.75,,
21,36736.11,130.04,9,13611.11,130.04,2.33,0.37,0.25,0.75,,
21,36736.11,130.04,9,15625,130.04,2.33,0.37,0.25,0.75,,
21,36736.11,130.04,9,17777.78,130.04,2.33,0.37,0.25,0.75,,
21,36736.11,130.04,13,20069.44,130.04,1.62,0.21,0.14,0.86,,
21,36736.11,130.04,13,22500,130.04,1.62,0.21,0.14,0.86,,
21,36736.11,130.04,21,25069.44,130.04,1.00,0.00,0.00,1.00,,
21,36736.11,130.04,21,27777.78,130.04,1.00,0.00,0.00,1.00,,
21,36736.11,130.04,21,30625,130.04,1.00,0.00,0.00,1.00,,
21,36736.11,130.04,21,33611.11,130.04,1.00,0.00,0.00,1.00,,
21,36736.11,130.04,21,36736.11,130.04,1.00,0.00,0.00,1.00,,
21,36736.11,130.04,25,40000,130.04,0.84,-0.08,0.05,0.95,,
25,40000,130.04,1,5625,130.04,25.00,1.40,0.96,0.04,,
25,40000,130.04,5,6944.44,130.04,5.00,0.70,0.48,0.52,,
25,40000,130.04,5,8402.78,130.04,5.00,0.70,0.48,0.52,,
25,40000,130.04,9,10000,130.04,2.78,0.44,0.30,0.70,,
25,40000,130.04,9,11736.11,130.04,2.78,0.44,0.30,0.70,,
25,40000,130.04,9,13611.11,130.04,2.78,0.44,0.30,0.70,,
25,40000,130.04,9,15625,130.04,2.78,0.44,0.30,0.70,,
25,40000,130.04,9,17777.78,130.04,2.78,0.44,0.30,0.70,,
25,40000,130.04,13,20069.44,130.04,1.92,0.28,0.19,0.81,,
25,40000,130.04,13,22500,130.04,1.92,0.28,0.19,0.81,,
25,40000,130.04,21,25069.44,130.04,1.19,0.08,0.05,0.95,,
25,40000,130.04,21,27777.78,130.04,1.19,0.08,0.05,0.95,,
25,40000,130.04,21,30625,130.04,1.19,0.08,0.05,0.95,,
25,40000,130.04,21,33611.11,130.04,1.19,0.08,0.05,0.95,,
25,40000,130.04,21,36736.11,130.04,1.19,0.08,0.05,0.95,,
25,40000,130.04,25,40000,130.04,1.00,0.00,0.00,1.00,,
1,5625,150.82,1,5625,150.82,1.00,0.00,0.00,1.00,,
1,5625,150.82,5,6944.44,150.82,0.20,-0.70,0.48,0.52,,
1,5625,150.82,5,8402.78,150.82,0.20,-0.70,0.48,0.52,,
1,5625,150.82,5,10000,150.82,0.20,-0.70,0.48,0.52,,
1,5625,150.82,9,11736.11,150.82,0.11,-0.95,0.65,0.35,,
1,5625,150.82,9,13611.11,150.82,0.11,-0.95,0.65,0.35,,
1,5625,150.82,9,15625,150.82,0.11,-0.95,0.65,0.35,,
1,5625,150.82,9,17777.78,150.82,0.11,-0.95,0.65,0.35,,
1,5625,150.82,9,20069.44,150.82,0.11,-0.95,0.65,0.35,,
1,5625,150.82,9,22500,150.82,0.11,-0.95,0.65,0.35,,
1,5625,150.82,13,25069.44,150.82,0.08,-1.11,0.76,0.24,,
1,5625,150.82,13,27777.78,150.82,0.08,-1.11,0.76,0.24,,
1,5625,150.82,21,30625,150.82,0.05,-1.32,0.90,0.10,,
1,5625,150.82,21,33611.11,150.82,0.05,-1.32,0.90,0.10,,
1,5625,150.82,21,36736.11,150.82,0.05,-1.32,0.90,0.10,,
1,5625,150.82,21,40000,150.82,0.05,-1.32,0.90,0.10,,
5,6944.44,150.82,1,5625,150.82,5.00,0.70,0.48,0.52,,
5,6944.44,150.82,5,6944.44,150.82,1.00,0.00,0.00,1.00,,
5,6944.44,150.82,5,8402.78,150.82,1.00,0.00,0.00,1.00,,
5,6944.44,150.82,5,10000,150.82,1.00,0.00,0.00,1.00,,
5,6944.44,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,,
5,6944.44,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,,
5,6944.44,150.82,9,15625,150.82,0.56,-0.26,0.17,0.83,,
5,6944.44,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,,
5,6944.44,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,,
5,6944.44,150.82,9,22500,150.82,0.56,-0.26,0.17,0.83,,
5,6944.44,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,,
5,6944.44,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,,
5,6944.44,150.82,21,30625,150.82,0.24,-0.62,0.43,0.57,,
5,6944.44,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,,
5,6944.44,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,,
5,6944.44,150.82,21,40000,150.82,0.24,-0.62,0.43,0.57,,
5,8402.78,150.82,1,5625,150.82,5.00,0.70,0.48,0.52,,
5,8402.78,150.82,5,6944.44,150.82,1.00,0.00,0.00,1.00,,
5,8402.78,150.82,5,8402.78,150.82,1.00,0.00,0.00,1.00,,
5,8402.78,150.82,5,10000,150.82,1.00,0.00,0.00,1.00,,
5,8402.78,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,,
5,8402.78,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,,
5,8402.78,150.82,9,15625,150.82,0.56,-0.26,0.17,0.83,,
5,8402.78,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,,
5,8402.78,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,,
5,8402.78,150.82,9,22500,150.82,0.56,-0.26,0.17,0.83,,
5,8402.78,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,,
5,8402.78,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,,
5,8402.78,150.82,21,30625,150.82,0.24,-0.62,0.43,0.57,,
5,8402.78,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,,
5,8402.78,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,,
5,8402.78,150.82,21,40000,150.82,0.24,-0.62,0.43,0.57,,
5,10000,150.82,1,5625,150.82,5.00,0.70,0.48,0.52,,
5,10000,150.82,5,6944.44,150.82,1.00,0.00,0.00,1.00,,
5,10000,150.82,5,8402.78,150.82,1.00,0.00,0.00,1.00,,
5,10000,150.82,5,10000,150.82,1.00,0.00,0.00,1.00,,
5,10000,150.82,9,11736.11,150.82,0.56,-0.26,0.17,0.83,,
5,10000,150.82,9,13611.11,150.82,0.56,-0.26,0.17,0.83,,
5,10000,150.82,9,15625,150.82,0.56,-0.26,0.17,0.83,,
5,10000,150.82,9,17777.78,150.82,0.56,-0.26,0.17,0.83,,
5,10000,150.82,9,20069.44,150.82,0.56,-0.26,0.17,0.83,,
5,10000,150.82,9,22500,150.82,0.56,-0.26,0.17,0.83,,
5,10000,150.82,13,25069.44,150.82,0.38,-0.41,0.28,0.72,,
5,10000,150.82,13,27777.78,150.82,0.38,-0.41,0.28,0.72,,
5,10000,150.82,21,30625,150.82,0.24,-0.62,0.43,0.57,,
5,10000,150.82,21,33611.11,150.82,0.24,-0.62,0.43,0.57,,
5,10000,150.82,21,36736.11,150.82,0.24,-0.62,0.43,0.57,,
5,10000,150.82,21,40000,150.82,0.24,-0.62,0.43,0.57,,
9,11736.11,150.82,1,5625,150.82,9.00,0.95,0.65,0.35,,
9,11736.11,150.82,5,6944.44,150.82,1.80,0.26,0.17,0.83,,
9,11736.11,150.82,5,8402.78,150.82,1.80,0.26,0.17,0.83,,
9,11736.11,150.82,5,10000,150.82,1.80,0.26,0.17,0.83,,
9,11736.11,150.82,9,11736.11,150.82,1.00,0.00,0.00,1.00,,
9,11736.11,150.82,9,13611.11,150.82,1.00,0.00,0.00,1.00,,
9,11736.11,150.82,9,15625,150.82,1.00,0.00,0.00,1.00,,
9,11736.11,150.82,9,17777.78,150.82,1.00,0.00,0.00,1.00,,
9,11736.11,150.82,9,20069.44,150.82,1.00,0.00,0.00,1.00,,
9,11736.11,150.82,9,22500,150.82,1.00,0.00,0.00,1.00,,
9,11736.11,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,
9,11736.11,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,
9,11736.11,150.82,21,30625,150.82,0.43,-0.37,0.25,0.75,,
9,11736.11,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,
9,11736.11,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,
9,11736.11,150.82,21,40000,150.82,0.43,-0.37,0.25,0.75,,
9,13611.11,150.82,1,5625,150.82,9.00,0.95,0.65,0.35,,
9,13611.11,150.82,5,6944.44,150.82,1.80,0.26,0.17,0.83,,
9,13611.11,150.82,5,8402.78,150.82,1.80,0.26,0.17,0.83,,
9,13611.11,150.82,5,10000,150.82,1.80,0.26,0.17,0.83,,
9,13611.11,150.82,9,11736.11,150.82,1.00,0.00,0.00,1.00,,
9,13611.11,150.82,9,13611.11,150.82,1.00,0.00,0.00,1.00,,
9,13611.11,150.82,9,15625,150.82,1.00,0.00,0.00,1.00,,
9,13611.11,150.82,9,17777.78,150.82,1.00,0.00,0.00,1.00,,
9,13611.11,150.82,9,20069.44,150.82,1.00,0.00,0.00,1.00,,
9,13611.11,150.82,9,22500,150.82,1.00,0.00,0.00,1.00,,
9,13611.11,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,
9,13611.11,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,
9,13611.11,150.82,21,30625,150.82,0.43,-0.37,0.25,0.75,,
9,13611.11,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,
9,13611.11,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,
9,13611.11,150.82,21,40000,150.82,0.43,-0.37,0.25,0.75,,
9,15625,150.82,1,5625,150.82,9.00,0.95,0.65,0.35,,
9,15625,150.82,5,6944.44,150.82,1.80,0.26,0.17,0.83,,
9,15625,150.82,5,8402.78,150.82,1.80,0.26,0.17,0.83,,
9,15625,150.82,5,10000,150.82,1.80,0.26,0.17,0.83,,
9,15625,150.82,9,11736.11,150.82,1.00,0.00,0.00,1.00,,
9,15625,150.82,9,13611.11,150.82,1.00,0.00,0.00,1.00,,
9,15625,150.82,9,15625,150.82,1.00,0.00,0.00,1.00,,
9,15625,150.82,9,17777.78,150.82,1.00,0.00,0.00,1.00,,
9,15625,150.82,9,20069.44,150.82,1.00,0.00,0.00,1.00,,
9,15625,150.82,9,22500,150.82,1.00,0.00,0.00,1.00,,
9,15625,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,
9,15625,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,
9,15625,150.82,21,30625,150.82,0.43,-0.37,0.25,0.75,,
9,15625,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,
9,15625,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,
9,15625,150.82,21,40000,150.82,0.43,-0.37,0.25,0.75,,
9,17777.78,150.82,1,5625,150.82,9.00,0.95,0.65,0.35,,
9,17777.78,150.82,5,6944.44,150.82,1.80,0.26,0.17,0.83,,
9,17777.78,150.82,5,8402.78,150.82,1.80,0.26,0.17,0.83,,
9,17777.78,150.82,5,10000,150.82,1.80,0.26,0.17,0.83,,
9,17777.78,150.82,9,11736.11,150.82,1.00,0.00,0.00,1.00,,
9,17777.78,150.82,9,13611.11,150.82,1.00,0.00,0.00,1.00,,
9,17777.78,150.82,9,15625,150.82,1.00,0.00,0.00,1.00,,
9,17777.78,150.82,9,17777.78,150.82,1.00,0.00,0.00,1.00,,
9,17777.78,150.82,9,20069.44,150.82,1.00,0.00,0.00,1.00,,
9,17777.78,150.82,9,22500,150.82,1.00,0.00,0.00,1.00,,
9,17777.78,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,
9,17777.78,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,
9,17777.78,150.82,21,30625,150.82,0.43,-0.37,0.25,0.75,,
9,17777.78,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,
9,17777.78,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,
9,17777.78,150.82,21,40000,150.82,0.43,-0.37,0.25,0.75,,
9,20069.44,150.82,1,5625,150.82,9.00,0.95,0.65,0.35,,
9,20069.44,150.82,5,6944.44,150.82,1.80,0.26,0.17,0.83,,
9,20069.44,150.82,5,8402.78,150.82,1.80,0.26,0.17,0.83,,
9,20069.44,150.82,5,10000,150.82,1.80,0.26,0.17,0.83,,
9,20069.44,150.82,9,11736.11,150.82,1.00,0.00,0.00,1.00,,
9,20069.44,150.82,9,13611.11,150.82,1.00,0.00,0.00,1.00,,
9,20069.44,150.82,9,15625,150.82,1.00,0.00,0.00,1.00,,
9,20069.44,150.82,9,17777.78,150.82,1.00,0.00,0.00,1.00,,
9,20069.44,150.82,9,20069.44,150.82,1.00,0.00,0.00,1.00,,
9,20069.44,150.82,9,22500,150.82,1.00,0.00,0.00,1.00,,
9,20069.44,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,
9,20069.44,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,
9,20069.44,150.82,21,30625,150.82,0.43,-0.37,0.25,0.75,,
9,20069.44,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,
9,20069.44,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,
9,20069.44,150.82,21,40000,150.82,0.43,-0.37,0.25,0.75,,
9,22500,150.82,1,5625,150.82,9.00,0.95,0.65,0.35,,
9,22500,150.82,5,6944.44,150.82,1.80,0.26,0.17,0.83,,
9,22500,150.82,5,8402.78,150.82,1.80,0.26,0.17,0.83,,
9,22500,150.82,5,10000,150.82,1.80,0.26,0.17,0.83,,
9,22500,150.82,9,11736.11,150.82,1.00,0.00,0.00,1.00,,
9,22500,150.82,9,13611.11,150.82,1.00,0.00,0.00,1.00,,
9,22500,150.82,9,15625,150.82,1.00,0.00,0.00,1.00,,
9,22500,150.82,9,17777.78,150.82,1.00,0.00,0.00,1.00,,
9,22500,150.82,9,20069.44,150.82,1.00,0.00,0.00,1.00,,
9,22500,150.82,9,22500,150.82,1.00,0.00,0.00,1.00,,
9,22500,150.82,13,25069.44,150.82,0.69,-0.16,0.11,0.89,,
9,22500,150.82,13,27777.78,150.82,0.69,-0.16,0.11,0.89,,
9,22500,150.82,21,30625,150.82,0.43,-0.37,0.25,0.75,,
9,22500,150.82,21,33611.11,150.82,0.43,-0.37,0.25,0.75,,
9,22500,150.82,21,36736.11,150.82,0.43,-0.37,0.25,0.75,,
9,22500,150.82,21,40000,150.82,0.43,-0.37,0.25,0.75,,
13,25069.44,150.82,1,5625,150.82,13.00,1.11,0.76,0.24,,
13,25069.44,150.82,5,6944.44,150.82,2.60,0.41,0.28,0.72,,
13,25069.44,150.82,5,8402.78,150.82,2.60,0.41,0.28,0.72,,
13,25069.44,150.82,5,10000,150.82,2.60,0.41,0.28,0.72,,
13,25069.44,150.82,9,11736.11,150.82,1.44,0.16,0.11,0.89,,
13,25069.44,150.82,9,13611.11,150.82,1.44,0.16,0.11,0.89,,
13,25069.44,150.82,9,15625,150.82,1.44,0.16,0.11,0.89,,
13,25069.44,150.82,9,17777.78,150.82,1.44,0.16,0.11,0.89,,
13,25069.44,150.82,9,20069.44,150.82,1.44,0.16,0.11,0.89,,
13,25069.44,150.82,9,22500,150.82,1.44,0.16,0.11,0.89,,
13,25069.44,150.82,13,25069.44,150.82,1.00,0.00,0.00,1.00,,
13,25069.44,150.82,13,27777.78,150.82,1.00,0.00,0.00,1.00,,
13,25069.44,150.82,21,30625,150.82,0.62,-0.21,0.14,0.86,,
13,25069.44,150.82,21,33611.11,150.82,0.62,-0.21,0.14,0.86,,
13,25069.44,150.82,21,36736.11,150.82,0.62,-0.21,0.14,0.86,,
13,25069.44,150.82,21,40000,150.82,0.62,-0.21,0.14,0.86,,
13,27777.78,150.82,1,5625,150.82,13.00,1.11,0.76,0.24,,
13,27777.78,150.82,5,6944.44,150.82,2.60,0.41,0.28,0.72,,
13,27777.78,150.82,5,8402.78,150.82,2.60,0.41,0.28,0.72,,
13,27777.78,150.82,5,10000,150.82,2.60,0.41,0.28,0.72,,
13,27777.78,150.82,9,11736.11,150.82,1.44,0.16,0.11,0.89,,
13,27777.78,150.82,9,13611.11,150.82,1.44,0.16,0.11,0.89,,
13,27777.78,150.82,9,15625,150.82,1.44,0.16,0.11,0.89,,
13,27777.78,150.82,9,17777.78,150.82,1.44,0.16,0.11,0.89,,
13,27777.78,150.82,9,20069.44,150.82,1.44,0.16,0.11,0.89,,
13,27777.78,150.82,9,22500,150.82,1.44,0.16,0.11,0.89,,
13,27777.78,150.82,13,25069.44,150.82,1.00,0.00,0.00,1.00,,
13,27777.78,150.82,13,27777.78,150.82,1.00,0.00,0.00,1.00,,
13,27777.78,150.82,21,30625,150.82,0.62,-0.21,0.14,0.86,,
13,27777.78,150.82,21,33611.11,150.82,0.62,-0.21,0.14,0.86,,
13,27777.78,150.82,21,36736.11,150.82,0.62,-0.21,0.14,0.86,,
13,27777.78,150.82,21,40000,150.82,0.62,-0.21,0.14,0.86,,
21,30625,150.82,1,5625,150.82,21.00,1.32,0.90,0.10,,
21,30625,150.82,5,6944.44,150.82,4.20,0.62,0.43,0.57,,
21,30625,150.82,5,8402.78,150.82,4.20,0.62,0.43,0.57,,
21,30625,150.82,5,10000,150.82,4.20,0.62,0.43,0.57,,
21,30625,150.82,9,11736.11,150.82,2.33,0.37,0.25,0.75,,
21,30625,150.82,9,13611.11,150.82,2.33,0.37,0.25,0.75,,
21,30625,150.82,9,15625,150.82,2.33,0.37,0.25,0.75,,
21,30625,150.82,9,17777.78,150.82,2.33,0.37,0.25,0.75,,
21,30625,150.82,9,20069.44,150.82,2.33,0.37,0.25,0.75,,
21,30625,150.82,9,22500,150.82,2.33,0.37,0.25,0.75,,
21,30625,150.82,13,25069.44,150.82,1.62,0.21,0.14,0.86,,
21,30625,150.82,13,27777.78,150.82,1.62,0.21,0.14,0.86,,
21,30625,150.82,21,30625,150.82,1.00,0.00,0.00,1.00,,
21,30625,150.82,21,33611.11,150.82,1.00,0.00,0.00,1.00,,
21,30625,150.82,21,36736.11,150.82,1.00,0.00,0.00,1.00,,
21,30625,150.82,21,40000,150.82,1.00,0.00,0.00,1.00,,
21,33611.11,150.82,1,5625,150.82,21.00,1.32,0.90,0.10,,
21,33611.11,150.82,5,6944.44,150.82,4.20,0.62,0.43,0.57,,
21,33611.11,150.82,5,8402.78,150.82,4.20,0.62,0.43,0.57,,
21,33611.11,150.82,5,10000,150.82,4.20,0.62,0.43,0.57,,
21,33611.11,150.82,9,11736.11,150.82,2.33,0.37,0.25,0.75,,
21,33611.11,150.82,9,13611.11,150.82,2.33,0.37,0.25,0.75,,
21,33611.11,150.82,9,15625,150.82,2.33,0.37,0.25,0.75,,
21,33611.11,150.82,9,17777.78,150.82,2.33,0.37,0.25,0.75,,
21,33611.11,150.82,9,20069.44,150.82,2.33,0.37,0.25,0.75,,
21,33611.11,150.82,9,22500,150.82,2.33,0.37,0.25,0.75,,
21,33611.11,150.82,13,25069.44,150.82,1.62,0.21,0.14,0.86,,
21,33611.11,150.82,13,27777.78,150.82,1.62,0.21,0.14,0.86,,
21,33611.11,150.82,21,30625,150.82,1.00,0.00,0.00,1.00,,
21,33611.11,150.82,21,33611.11,150.82,1.00,0.00,0.00,1.00,,
21,33611.11,150.82,21,36736.11,150.82,1.00,0.00,0.00,1.00,,
21,33611.11,150.82,21,40000,150.82,1.00,0.00,0.00,1.00,,
21,36736.11,150.82,1,5625,150.82,21.00,1.32,0.90,0.10,,
21,36736.11,150.82,5,6944.44,150.82,4.20,0.62,0.43,0.57,,
21,36736.11,150.82,5,8402.78,150.82,4.20,0.62,0.43,0.57,,
21,36736.11,150.82,5,10000,150.82,4.20,0.62,0.43,0.57,,
21,36736.11,150.82,9,11736.11,150.82,2.33,0.37,0.25,0.75,,
21,36736.11,150.82,9,13611.11,150.82,2.33,0.37,0.25,0.75,,
21,36736.11,150.82,9,15625,150.82,2.33,0.37,0.25,0.75,,
21,36736.11,150.82,9,17777.78,150.82,2.33,0.37,0.25,0.75,,
21,36736.11,150.82,9,20069.44,150.82,2.33,0.37,0.25,0.75,,
21,36736.11,150.82,9,22500,150.82,2.33,0.37,0.25,0.75,,
21,36736.11,150.82,13,25069.44,150.82,1.62,0.21,0.14,0.86,,
21,36736.11,150.82,13,27777.78,150.82,1.62,0.21,0.14,0.86,,
21,36736.11,150.82,21,30625,150.82,1.00,0.00,0.00,1.00,,
